parent_hashtag,hashtag_count,media_id_hashed,image_url,image,image_found,Instagram_auto_desc,post_date,description,desc_hashtags,is_commercial?,is_paid_partnership?,likes,comments,media_type
,,,,,,,,"7 days, 9 bags of garbage, and still millions more yet to be bagged, out of place in nature.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"I originally joined the outdoor education industry because I felt nature conservation and climate change were the world's most pressing issues. I searched for my purpose in life, and I found it despite the pressures of modern society, I wanted to become a voice for this cause. ",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"I often feel conflicted in my position, influencing people to get out and explore nature, knowing that not all will respect the land like many of us do. Every time I lead, I do so with the intent of teaching people how to take care of both themselves, and the wilderness we visit. Except we are not visitors, we are nature, and nature is us.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"It's no secret we must continue to reflect on the way we impact these spaces, and how our daily habits influence climate change and the destruction of nature. We can blame the few industries and corporations that contribute the majority of pollution to our planet all we want, but we must remember that we the consumers, are the driving force behind these businesses. Our demand for fast, cheap, and infinite consumption is what keeps this domino effect in motion.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"That being said, there are many barriers in place that do not allow everyone the privilege of making these conscious choices, and that's why these changes ultimately must begin at a legislative level. We must appoint diverse leaders who value environmental health and longevity over short-term economic gains at the expense of our planet and every species who call it home. We need people who will not bow to monopolies and lobbyists alike, handing them licenses to kill the Earth without repercussions. Someone who will work for the people and the planet in unison.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"It's a complicated issue trying to balance the needs of the modern world in a sustainable fashion, but either way it will begin and end with us. So get out there and pick up some trash, educate and raise children with these values in mind, do however much or little you can. Every army needs a diversified approach with all hands on deck, fighting from all angles. It's not our responsibility as individuals, but as a collective for a better future.",,,,,,
,,,,,,,,"7 days, 9 bags of garbage, and still millions more yet to be bagged, out of place in nature.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"I originally joined the outdoor education industry because I felt nature conservation and climate change were the world's most pressing issues. I searched for my purpose in life, and I found it despite the pressures of modern society, I wanted to become a voice for this cause. ",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"I often feel conflicted in my position, influencing people to get out and explore nature, knowing that not all will respect the land like many of us do. Every time I lead, I do so with the intent of teaching people how to take care of both themselves, and the wilderness we visit. Except we are not visitors, we are nature, and nature is us.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"It's no secret we must continue to reflect on the way we impact these spaces, and how our daily habits influence climate change and the destruction of nature. We can blame the few industries and corporations that contribute the majority of pollution to our planet all we want, but we must remember that we the consumers, are the driving force behind these businesses. Our demand for fast, cheap, and infinite consumption is what keeps this domino effect in motion.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"That being said, there are many barriers in place that do not allow everyone the privilege of making these conscious choices, and that's why these changes ultimately must begin at a legislative level. We must appoint diverse leaders who value environmental health and longevity over short-term economic gains at the expense of our planet and every species who call it home. We need people who will not bow to monopolies and lobbyists alike, handing them licenses to kill the Earth without repercussions. Someone who will work for the people and the planet in unison.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"It's a complicated issue trying to balance the needs of the modern world in a sustainable fashion, but either way it will begin and end with us. So get out there and pick up some trash, educate and raise children with these values in mind, do however much or little you can. Every army needs a diversified approach with all hands on deck, fighting from all angles. It's not our responsibility as individuals, but as a collective for a better future.",,,,,,
,,,,,,,,"7 days, 9 bags of garbage, and still millions more yet to be bagged, out of place in nature.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"I originally joined the outdoor education industry because I felt nature conservation and climate change were the world's most pressing issues. I searched for my purpose in life, and I found it despite the pressures of modern society, I wanted to become a voice for this cause. ",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"I often feel conflicted in my position, influencing people to get out and explore nature, knowing that not all will respect the land like many of us do. Every time I lead, I do so with the intent of teaching people how to take care of both themselves, and the wilderness we visit. Except we are not visitors, we are nature, and nature is us.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"It's no secret we must continue to reflect on the way we impact these spaces, and how our daily habits influence climate change and the destruction of nature. We can blame the few industries and corporations that contribute the majority of pollution to our planet all we want, but we must remember that we the consumers, are the driving force behind these businesses. Our demand for fast, cheap, and infinite consumption is what keeps this domino effect in motion.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"That being said, there are many barriers in place that do not allow everyone the privilege of making these conscious choices, and that's why these changes ultimately must begin at a legislative level. We must appoint diverse leaders who value environmental health and longevity over short-term economic gains at the expense of our planet and every species who call it home. We need people who will not bow to monopolies and lobbyists alike, handing them licenses to kill the Earth without repercussions. Someone who will work for the people and the planet in unison.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"It's a complicated issue trying to balance the needs of the modern world in a sustainable fashion, but either way it will begin and end with us. So get out there and pick up some trash, educate and raise children with these values in mind, do however much or little you can. Every army needs a diversified approach with all hands on deck, fighting from all angles. It's not our responsibility as individuals, but as a collective for a better future.",,,,,,
,,,,,,,,"7 days, 9 bags of garbage, and still millions more yet to be bagged, out of place in nature.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"I originally joined the outdoor education industry because I felt nature conservation and climate change were the world's most pressing issues. I searched for my purpose in life, and I found it despite the pressures of modern society, I wanted to become a voice for this cause. ",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"I often feel conflicted in my position, influencing people to get out and explore nature, knowing that not all will respect the land like many of us do. Every time I lead, I do so with the intent of teaching people how to take care of both themselves, and the wilderness we visit. Except we are not visitors, we are nature, and nature is us.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"It's no secret we must continue to reflect on the way we impact these spaces, and how our daily habits influence climate change and the destruction of nature. We can blame the few industries and corporations that contribute the majority of pollution to our planet all we want, but we must remember that we the consumers, are the driving force behind these businesses. Our demand for fast, cheap, and infinite consumption is what keeps this domino effect in motion.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"That being said, there are many barriers in place that do not allow everyone the privilege of making these conscious choices, and that's why these changes ultimately must begin at a legislative level. We must appoint diverse leaders who value environmental health and longevity over short-term economic gains at the expense of our planet and every species who call it home. We need people who will not bow to monopolies and lobbyists alike, handing them licenses to kill the Earth without repercussions. Someone who will work for the people and the planet in unison.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"It's a complicated issue trying to balance the needs of the modern world in a sustainable fashion, but either way it will begin and end with us. So get out there and pick up some trash, educate and raise children with these values in mind, do however much or little you can. Every army needs a diversified approach with all hands on deck, fighting from all angles. It's not our responsibility as individuals, but as a collective for a better future.",,,,,,
,,,,,,,,"7 days, 9 bags of garbage, and still millions more yet to be bagged, out of place in nature.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"I originally joined the outdoor education industry because I felt nature conservation and climate change were the world's most pressing issues. I searched for my purpose in life, and I found it despite the pressures of modern society, I wanted to become a voice for this cause. ",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"I often feel conflicted in my position, influencing people to get out and explore nature, knowing that not all will respect the land like many of us do. Every time I lead, I do so with the intent of teaching people how to take care of both themselves, and the wilderness we visit. Except we are not visitors, we are nature, and nature is us.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"It's no secret we must continue to reflect on the way we impact these spaces, and how our daily habits influence climate change and the destruction of nature. We can blame the few industries and corporations that contribute the majority of pollution to our planet all we want, but we must remember that we the consumers, are the driving force behind these businesses. Our demand for fast, cheap, and infinite consumption is what keeps this domino effect in motion.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"That being said, there are many barriers in place that do not allow everyone the privilege of making these conscious choices, and that's why these changes ultimately must begin at a legislative level. We must appoint diverse leaders who value environmental health and longevity over short-term economic gains at the expense of our planet and every species who call it home. We need people who will not bow to monopolies and lobbyists alike, handing them licenses to kill the Earth without repercussions. Someone who will work for the people and the planet in unison.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"It's a complicated issue trying to balance the needs of the modern world in a sustainable fashion, but either way it will begin and end with us. So get out there and pick up some trash, educate and raise children with these values in mind, do however much or little you can. Every army needs a diversified approach with all hands on deck, fighting from all angles. It's not our responsibility as individuals, but as a collective for a better future.",,,,,,
,,,,,,,,"7 days, 9 bags of garbage, and still millions more yet to be bagged, out of place in nature.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"I originally joined the outdoor education industry because I felt nature conservation and climate change were the world's most pressing issues. I searched for my purpose in life, and I found it despite the pressures of modern society, I wanted to become a voice for this cause. ",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"I often feel conflicted in my position, influencing people to get out and explore nature, knowing that not all will respect the land like many of us do. Every time I lead, I do so with the intent of teaching people how to take care of both themselves, and the wilderness we visit. Except we are not visitors, we are nature, and nature is us.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"It's no secret we must continue to reflect on the way we impact these spaces, and how our daily habits influence climate change and the destruction of nature. We can blame the few industries and corporations that contribute the majority of pollution to our planet all we want, but we must remember that we the consumers, are the driving force behind these businesses. Our demand for fast, cheap, and infinite consumption is what keeps this domino effect in motion.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"That being said, there are many barriers in place that do not allow everyone the privilege of making these conscious choices, and that's why these changes ultimately must begin at a legislative level. We must appoint diverse leaders who value environmental health and longevity over short-term economic gains at the expense of our planet and every species who call it home. We need people who will not bow to monopolies and lobbyists alike, handing them licenses to kill the Earth without repercussions. Someone who will work for the people and the planet in unison.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"It's a complicated issue trying to balance the needs of the modern world in a sustainable fashion, but either way it will begin and end with us. So get out there and pick up some trash, educate and raise children with these values in mind, do however much or little you can. Every army needs a diversified approach with all hands on deck, fighting from all angles. It's not our responsibility as individuals, but as a collective for a better future.",,,,,,
,,,,,,,,"Happy Earthday, earthlings! 🌎 Go outside and enjoy this beautiful planet! ",,,,,,
,,,,,,,,"FYI- US Senator Gaylord Nelson founded the first Earth Day, which was celebrated on April 22, 1970, after he witnessed the 1969 oil spill off the coast of Santa Barbara, CA.  Since then, Earthday has become an inspirational environmental movement worldwide!  I photographed this fledgling Bald Eagle this morning, a species that should remind us of the positive impact humans can have when we unite around science-driven conservation efforts.  Apex predators like eagles are vital to healthy ecosystems, and always face threats by irresponsible human activity. ",,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,"After you go outside today, go and actually read H.Res. 109.  It’s only 14 pages.  It makes a lot of sense, despite what you’ve heard about it. #greennewdeal ",,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,#earthday #earthday2021 #planetearth #noplanetb #conservethewonder #savetheplanet #climatechangeisreal #climateactionnow #climatereality #followthescience #baldeagle #elite_raptors #elite_worldwide_birds #birdbrilliance #bestbirdshots #wildlifephotography #conservation #wildlifeaddicts #wildlifeconservation #nikonwildlife #naturelesson #getoutside #naturelover #earthfocus #conservationphotography #charlestonwildlife #feather_perfection #king_birds #birdsofprey,,,,,,
,,,,,,,,Humans are so ironic ,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,#climateaction #climateactivist #climatemarch #climateemergency #climatecontrol #climatejusticenow #climateart #climatechangedeniers #climatecrisis #climateactionnow #climatechangethefacts #climatechangememes #climatestrike #climatestrikeonline #changeclimatechange #climatechanges #climatechangeisreal #climatechangeeffects #climatejustice  #climatehope #climatechangeawareness  #climatechangeawareness #stopclimatechange #climatechangestrike #climatechanges #climateengineering #climatereality #climatebreakdown #climatechangematters ,,,,,,
,,,,,,,,#blueoceanaction,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,@xxx ,,,,,,
,,,,,,,,@xxx ,,,,,,
,,,,,,,,@xxx ,,,,,,
,,,,,,,,@xxx ,,,,,,
,,,,,,,,@xxx ,,,,,,
,,,,,,,,@xxx ,,,,,,
,,,,,,,,@xxx ,,,,,,
,,,,,,,,@xxx ,,,,,,
,,,,,,,,@xxx ,,,,,,
,,,,,,,,@xxx ,,,,,,
,,,,,,,,@xxx ,,,,,,
,,,,,,,,@xxx ,,,,,,
,,,,,,,,@xxx ,,,,,,
,,,,,,,,@xxx ,,,,,,
,,,,,,,,@xxx,,,,,,
,,,,,,,,#climatestrike week 133!,,,,,,
,,,,,,,,This week’s placard is for the @xxx campaign- a repost from @xxx ,,,,,,
,,,,,,,,💚,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"Why am I holding this cardboard sign?Well, this month as part of the UK Census I will be declaring myself as ‘Climate Concerned’ ",,,,,,
,,,,,,,,I’m doing this as a way to voice my concern to the UK government and to make my voice a lasting piece of history. 📖🌍 I only hope that when the 2021 census is released in the year 2121 (when I am long gone) as a global nation we would’ve solved the climate crisis and future generations will be living in a truly sustainable and fair world. 🙏🏻🌍,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,So how can you get involved? ,,,,,,
,,,,,,,,1️⃣ Keep an eye in the post for your census return ✉️,,,,,,
,,,,,,,,2️⃣ As you complete your census return look out for the ‘what’s your religion section?’ ✍🏼 ,,,,,,
,,,,,,,,3️⃣ Select ‘any other religion’ and write ‘Climate Concerned’ 🌍 (if you are both religious and climate concerned please check out @xxx for more info on this) 🙏🏻,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"We are literally living in a climate emergency 🚨However, the rate of change and response from the UK Government is glacially slow and COVID-19 has slowed the momentum of climate activism even further. ",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,PLEASE don’t underestimate the power you hold - if @xxx taught us anything it is that no voice is too small! 👏🏼🌍,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,I always get asked ‘What can I do to make a difference?’ well if you live in the UK 🇬🇧 THIS IS IT! 🙌🏻 The census only happens every 10 years so please don’t miss this opportunity! ,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Will you be getting involved in the climate census? Please let us know below👇🏼🌍,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,#climatechange #climatecrisis #climateemergency #climateaction #climateactionnow #climateactivist #climatereality #climaterealityproject #climaterealityleader #sustainability #useyourvoice #sustainableliving #sustainable #ukcensus #ecoawareness #ethicalinfluencer #ecoparenting #parentsforfuture #forabetterworld #stopclimatechange #ecowarrior #climatejustice #noplanetb #youthclimatestrike #climatestrikeonline #fridaysforfuture #ecoaction #extinctionrebellion #citizenship,,,,,,
,,,,,,,,Yup!,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,#gardenarchitect #studiopetrichor #landscapearchitecture #APLD #ASLA #designwithnature #resilienthomestead #communitysanctuary #regenerativelifestyle #teampetrichor #regenerativelandscapes #landfilltolandscape #thoughtfulliving #californianativeplants #rainwaterharvesting #biodiversity #soilregeneration #thinkregeneratively #climatereality #climatesolution #repurposedmaterials #materialsreuse #hugelkultur #carbonsequestration #thrivingfuture #thisiswhatwedo #designingregenerativecultures,,,,,,
,,,,,,,, #fungi #connectkidstonature,,,,,,
,,,,,,,,"""Our leaders should unit behind the science and stop being silent if we are to try and curb climate change."" - @xxx ",,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,#climatescience #climateemergency #climatechange #globalwarming #globalheating #environmentaljustice #peoplepower #activism #courage #hope #future #noplanetb,,,,,,
,,,,,,,,We can stop wasting time debating with climate deniers.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"A recent survey from Cornell University, based on 90,000 climate-related studies, has concluded that 99.9% of scientists now agree that humans are altering the climate.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,The degree of scientific certainty is now the same as the level of agreement on evolution.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"This means there is no doubt among experts that burning fossil fuels, such as oil, gas, coal, peat and trees, is heating the planet and causing more extreme weather.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,The survey of peer-reviewed literature published from 2012 to November 2020 was conducted in two stages:,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"First, the researchers examined a random sample of 3,000 studies, in which they found only found four papers that were sceptical that the climate crisis was caused by humans.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"Second, they searched the full database of 88,125 studies for keywords linked to climate scepticism such as “natural cycles” and “cosmic rays”, which yielded 28 papers, all published in minor journals.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"The authors said their study, published on Tuesday in the journal Environmental Research Letters, showed scepticism among experts is now vanishingly small.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"“It is really case closed. There is nobody of significance in the scientific community who doubts human-caused climate change,” said the lead author, Mark Lynas, a visiting fellow at Cornell University.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Source: The Guardian,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"For more ideas on how to be more eco-friendly, visit our profile and find hundreds of easy eco tips @xxx 🌿",,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,#easyecotips #eco #tips #ecofriendly #ecotips #greentips #zerowaste #zerowasteliving #zerowastelifestyle #zerowastelife #climatechange #globalwarming #reducereuserecycle #zerowastetips #ecofriendlyproducts #ecofriendlyliving #lowimpact #noplanetb #plasticfree #sustainablelifestyle #sustainable #didyouknow #facts #fact #climatescience #science #cornell,,,,,,
,,,,,,,,#ecochanger 🇮🇸,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,The world’s largest plant capturing carbon directly from the air has just started operating in Iceland 😮,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"It uses direct air capture technology and will capture 4,000 tonnes of carbon dioxide per year by storing the carbon below ground in basalt rock where it can be mineralised. ",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"This is the process where the air-captured CO2 is mixed with water and pumped deep underground, then trapped in stone through a natural process that takes less than two years 🤓",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"The plant runs fully on renewable energy, has a small physical footprint and doesn't compete with agriculture for land 👣",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"While this is for sure a great and exiting invention, it just operates on a small scale yet and does not mean we found a solution for reversing climate change. Reducing our individual carbon footprints is still key to save the planet and live our healthiest life! ✨",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Agree? ,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,𝙅𝙊𝙄𝙉 𝙊𝙐𝙍 𝙀𝘾𝙊𝙎𝙔𝙎𝙏𝙀𝙈! ,,,,,,
,,,,,,,,𝘽𝙚𝙘𝙤𝙢𝙚 𝙖𝙣 #𝙚𝙘𝙤𝙘𝙝𝙖𝙣𝙜𝙚𝙧 💪,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,♻️www.ecochange.co♻️,,,,,,
,,,,,,,,___________________________,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Follow us on @xxx,,,,,,
,,,,,,,,___________________________,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,. ,,,,,,
,,,,,,,,#ecochange #ecoinnovation #ecoscience #carbonemissions #reducecarbonemissions #reducecarbonfootprint #carbonfooptrint #climatescience #island #carbonplant,,,,,,
,,,,,,,,"From cyclones to droughts to heatwaves, extreme weather events are increasing in frequency and severity across many parts of Africa. How many more signs do elected leaders need – the climate crisis is here, it's now ...",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,This image of Banksy's piece from 11 years ago created near the site of the Copenhagen Climate Summit to articulate the frustration felt when world leaders couldn't come to agreement on how to adequately address climate change is more relevant than ever. They left that summit without setting legally binding climate change targets.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,11 years ago.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Not much has changed. Except the weather.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,The time for talk is over. We need action.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Tell your government to declare a #ClimateEmergency and take #ClimateActionNow 👉👉 LINK IN BIO,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,#FightFor1Point5 #BuildBackFossilFree #ClimateCrisis #FaceTheClimateEmergency #ClimateChange #Climate #FridaysForFuture #ClimateEmergency #ListenToTheListen #UniteBehindTheScience #ClimateScience #ClimateScientist #GlobalWarming #GlobalWarmingIsReal,,,,,,
,,,,,,,,"🇭🇰 Hong Kong seized a record number of 19.8 Tons from 2013 to 2017. As a result of unsustainable poaching, only an estimated ⚠️ 350,000 African elephants remain, a drop from about 490,000 a decade ago—with poaching the main culprit for the 📉 ongoing decline.⁠",,,,,,
,,,,,,,,⁠,,,,,,
,,,,,,,,"🐘 Elephants are being killed at unsustainable rates for their tusks, which are carved into everything from 🖼 artwork to 🥢 chopsticks and sold—illegally—across borders, although countries are free to allow domestic sales.",,,,,,
,,,,,,,,"🔥 Este gráfico, creado por el científico británico Ed Hawkins @xxx (uno de los autores del penúltimo informe del @xxx), muestra el aumento de la temperatura global en las últimas décadas. 📈 ",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"‼️ Para sorpresa de nadie, los datos confirman que la última década ha sido la más calurosa jamás registrada. ⚠️",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"😰 Y es que a partir de la década de los 80, cada década ha sido más cálida que la anterior. 🥵",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"👉🏿 Hay que ponerle freno al cambio climático. Y toca hacerlo ya, no en 10 años ni “a partir del 2050”. YA. ✊",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,#calor #tiempo #heat #medioambiente #activista #activist #climateactivist #acciónclimática #climateaction #cambioclimatico #emergenciaclimatica #climatechange #greenpeace #climateemergency #activism #environment #nature #ecologismo #earth #climatescience #climate #activismo #nohayplanetab #thereisnoplanetb #datos #planetatierra #salvemoselplaneta,,,,,,
,,,,,,,,Please take note ☀️💙,,,,,,
,,,,,,,,Every second breath you and I take comes from the ocean! The ocean is our LIFE SOURCE! The Great Barrier Reef is here in Tropical North Queensland and is one of the most beautiful natural beauty in the world! 🌿,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"Coral reefs provide home to 25% of all life in the ocean, for millions of years. We humans also rely on the ocean for survival, no life in the ocean, no life on land. ",,,,,,
,,,,,,,,Science shows that by 2050 there will be more plastic in the ocean than fish! 🐠🐟,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Please help protect our oceans and coral reefs by making your difference!,,,,,,
,,,,,,,,Loving my new @xxx hat! Enjoying the beauty of the ocean! ,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,#sunshine #sunset #ocean #love #happy #community #coral #portdouglas #daintreerainforest #tree #rainforest #creativity #creative #natural #nature #climatescience #climatechange #climateaction #australia #tropicalnorthqueensland #padi #paditv #padiambassadiver,,,,,,
,,,,,,,,Climate change is the biggest threat to the world's reefs. ⁠,,,,,,
,,,,,,,,⁠,,,,,,
,,,,,,,,The world lost 14% of its coral reefs between 2009-2018 due to rapid increases in sea surface temperatures. ⁠,,,,,,
,,,,,,,,⁠,,,,,,
,,,,,,,,"""We can reverse the losses, but we have to act now."" The IPCC projects with ""high confidence"" that global warming of 1.5 deg C above pre-industrial levels will see ⚠️ 70% - 90% of all corals disappear.⁠",,,,,,
,,,,,,,,⁠,,,,,,
,,,,,,,,#savethecoralreefs⁠,,,,,,
,,,,,,,,⁠,,,,,,
,,,,,,,,👉 Find out more with our LINK IN BIO!⁠,,,,,,
,,,,,,,,👉 Follow @xxx for your daily environmental news!,,,,,,
,,,,,,,,"🚨 “We use an outrageous amount of single-use plastic in our daily lives."" ⁠",,,,,,
,,,,,,,,⁠,,,,,,
,,,,,,,,"🌱 ""The circular economy law aims at cutting back the use of throwaway plastic and boost its substitution by other materials or reusable and recyclable packaging,” the ministry said in a statement.⁠",,,,,,
,,,,,,,,⁠,,,,,,
,,,,,,,,"Around 37% of produce sales in the country currently come with plastic packaging. 🇫🇷 The upcoming ban will be the first phase of many to eradicate plastic packaging in this sector, with plans to be extended to all fruit and vegetables by no later than June 2026.⁠",,,,,,
,,,,,,,,⁠,,,,,,
,,,,,,,,👉 Read FULL ARTICLE in our LINK IN BIO!⁠,,,,,,
,,,,,,,,👉 Follow @xxx for your daily environmental news!,,,,,,
,,,,,,,,"Here is 'I Can't See the Chimneys from Here', oil on board, 61 x 48 cm in its floating frame.",,,,,,
,,,,,,,,"It is now available @xxx  and tackles issues of pollution, climate change and humanity's apathy towards change.",,,,,,
,,,,,,,,#changemustcome #humanity #climatechange #pollution #carbonzero #stopfossilfuels #smog #cop26 #glasgowart #artofourtimes #environmentalawareness #climatechangeart #narrative #figurativeart #artwithamessage #glasgow #gretathunberg #savetheplanet #greenwashing #UnitedNations #thelemondgallery #mbmartist #scottishart #industry,,,,,,
,,,,,,,,One more for you! Interpretations? ,,,,,,
,,,,,,,,“MOTHER”,,,,,,
,,,,,,,, 40”x40”,,,,,,
,,,,,,,,acrylic on canvas ,,,,,,
,,,,,,,,•,,,,,,
,,,,,,,,•,,,,,,
,,,,,,,,•,,,,,,
,,,,,,,,•,,,,,,
,,,,,,,,•,,,,,,
,,,,,,,,•,,,,,,
,,,,,,,,•,,,,,,
,,,,,,,,#briannayoungart #emergingartists #authenticart #losangelesartist #acryliconcanvaspainting #artiststudio #subconsciousart #dreamart #abstractartwork #masterpiececanvas #blickacrylics #skypainting #climatechange #californiafires #saveourplanet #saveourplanet🌍 #globalwarming #globalwarmingart #climatechangeart #fireart #firepainting #abstractfineart #abstractexpressionismart #abstractexpressionism #abstractexpressionist,,,,,,
,,,,,,,,Blinded by the Light no.2,,,,,,
,,,,,,,,"Porcelain, clinker, emulsion. ",,,,,,
,,,,,,,,Available more details on my website. ,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,From my solo exhibition The Clinker Connection - When Humans Changed Nature. ,,,,,,
,,,,,,,,A commentary of the legacy of the Industrial Revolution.,,,,,,
,,,,,,,,"Street art on Alfred Street, Roath 🐧",,,,,,
,,,,,,,,What will the world be like in 30 years if we don’t cut carbon emissions now? 12”x12” ink on wooden board. Available as a part of @xxx for $200. Please DM me.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"The IPCC Report came out yesterday and “The authors found that if countries around the world dramatically and permanently cut emissions immediately, Earth will start getting cooler around the middle of this century. On the other hand, if countries move more slowly to curb emissions or fail to transition to cleaner sources of energy, Earth could warm by 4 degrees Celsius (7.2 degrees F) or more by the end of the century.""",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"""'I think a key message here is that it is still possible to forestall most of the most dire impacts, but it really requires unprecedented, transformational change.’” says Barrett, the IPCC vice chair.” NPR.org",,,,,,
,,,,,,,,,,,,,,
